ID_Lancamento;Data;AnoMes;ID_Conta;ID_CentroCusto;Valor_Realizado;Historico_Contabil
DOC-105494;2026-06-25;202606;3.03.001;CC1002;6977.87;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105495;2026-06-01;202606;3.03.001;CC1003;195171.49;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105496;2026-06-04;202606;3.03.001;CC1003;86375.61;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105497;2026-06-18;202606;3.03.001;CC1003;32244.49;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105498;2026-06-21;202606;3.03.001;CC1003;226985.67;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105499;2026-06-22;202606;3.03.001;CC1003;157960.5;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105500;2026-06-25;202606;3.03.001;CC1003;480471.05;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105501;2026-06-27;202606;3.03.001;CC1003;20581.59;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105502;2026-06-08;202606;3.03.001;CC1005;34405.06;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105503;2026-06-15;202606;3.03.001;CC1005;32017.35;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105504;2026-06-20;202606;3.03.001;CC1005;211584.68;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105505;2026-06-21;202606;3.03.001;CC1005;27834.81;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105506;2026-06-27;202606;3.03.001;CC1005;9280.35;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105507;2026-06-29;202606;3.03.001;CC1005;880294.46;Lancamento Razao - 3.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105508;2026-06-11;202606;3.04.001;CC1004;384397.47;Lancamento Razao - 3.04.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105509;2026-06-13;202606;3.04.001;CC1004;1102124.81;Lancamento Razao - 3.04.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105510;2026-06-22;202606;3.04.001;CC1004;1238650.31;Lancamento Razao - 3.04.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105511;2026-06-29;202606;3.04.001;CC1004;4343.72;Lancamento Razao - 3.04.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105512;2026-06-01;202606;3.05.001;CC1005;12671.03;Lancamento Razao - 3.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105513;2026-06-04;202606;3.05.001;CC1005;46568.28;Lancamento Razao - 3.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105514;2026-06-09;202606;3.05.001;CC1005;178830.92;Lancamento Razao - 3.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105515;2026-06-10;202606;3.05.001;CC1005;354188.81;Lancamento Razao - 3.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105516;2026-06-12;202606;3.05.001;CC1005;99561.61;Lancamento Razao - 3.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105517;2026-06-13;202606;3.05.001;CC1005;150919.57;Lancamento Razao - 3.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105518;2026-06-17;202606;3.05.001;CC1005;33754.63;Lancamento Razao - 3.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105519;2026-06-18;202606;3.05.001;CC1005;264157.81;Lancamento Razao - 3.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105520;2026-06-23;202606;3.05.001;CC1005;552890.77;Lancamento Razao - 3.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105521;2026-06-24;202606;3.05.001;CC1005;50549.08;Lancamento Razao - 3.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105522;2026-06-26;202606;3.06.001;CC1002;1091729.51;Lancamento Razao - 3.06.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105523;2026-06-17;202606;3.06.001;CC1003;1129972.12;Lancamento Razao - 3.06.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105524;2026-06-02;202606;4.01.001;CC2001;346014.89;Lancamento Razao - 4.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105525;2026-06-07;202606;4.01.001;CC2001;627821.72;Lancamento Razao - 4.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105526;2026-06-10;202606;4.01.001;CC2001;749731.89;Lancamento Razao - 4.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105527;2026-06-11;202606;4.01.001;CC2001;7260.18;Lancamento Razao - 4.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105528;2026-06-16;202606;4.01.001;CC2001;1217976.36;Lancamento Razao - 4.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105529;2026-06-17;202606;4.01.001;CC2001;1062258.04;Lancamento Razao - 4.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105530;2026-06-21;202606;4.01.001;CC2001;388166.93;Lancamento Razao - 4.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105531;2026-06-04;202606;4.01.002;CC2001;18448.07;Lancamento Razao - 4.01.002 - Ref 06/2026 - Planta Venancio Aires
DOC-105532;2026-06-06;202606;4.01.002;CC2001;476976.79;Lancamento Razao - 4.01.002 - Ref 06/2026 - Planta Venancio Aires
DOC-105533;2026-06-18;202606;4.01.002;CC2001;1053183.48;Lancamento Razao - 4.01.002 - Ref 06/2026 - Planta Venancio Aires
DOC-105534;2026-06-25;202606;4.01.002;CC2001;93153.98;Lancamento Razao - 4.01.002 - Ref 06/2026 - Planta Venancio Aires
DOC-105535;2026-06-01;202606;4.02.001;CC2002;110221.38;Lancamento Razao - 4.02.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105536;2026-06-03;202606;4.02.001;CC2002;21555.4;Lancamento Razao - 4.02.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105537;2026-06-07;202606;4.02.001;CC2002;56422.96;Lancamento Razao - 4.02.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105538;2026-06-21;202606;4.02.001;CC2002;152995.38;Lancamento Razao - 4.02.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105539;2026-06-22;202606;4.02.001;CC2002;105225.87;Lancamento Razao - 4.02.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105540;2026-06-26;202606;4.02.001;CC2002;62593.21;Lancamento Razao - 4.02.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105541;2026-06-27;202606;4.02.001;CC2002;69850.95;Lancamento Razao - 4.02.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105542;2026-06-29;202606;4.02.001;CC2002;105808.27;Lancamento Razao - 4.02.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105543;2026-06-04;202606;4.03.001;CC3001;1138.96;Lancamento Razao - 4.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105544;2026-06-07;202606;4.03.001;CC3001;15832.19;Lancamento Razao - 4.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105545;2026-06-14;202606;4.03.001;CC3001;412597.34;Lancamento Razao - 4.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105546;2026-06-18;202606;4.03.001;CC3001;15699.67;Lancamento Razao - 4.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105547;2026-06-23;202606;4.03.001;CC3001;237572.84;Lancamento Razao - 4.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105548;2026-06-24;202606;4.03.001;CC3001;489161.09;Lancamento Razao - 4.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105549;2026-06-27;202606;4.03.001;CC3001;61120.33;Lancamento Razao - 4.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105550;2026-06-01;202606;4.04.001;CC3002;122486.72;Lancamento Razao - 4.04.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105551;2026-06-03;202606;4.04.001;CC3002;163289.38;Lancamento Razao - 4.04.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105552;2026-06-05;202606;4.04.001;CC3002;77200.64;Lancamento Razao - 4.04.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105553;2026-06-11;202606;4.04.001;CC3002;5198.93;Lancamento Razao - 4.04.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105554;2026-06-15;202606;4.04.001;CC3002;63469.7;Lancamento Razao - 4.04.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105555;2026-06-22;202606;4.04.001;CC3002;30305.84;Lancamento Razao - 4.04.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105556;2026-06-23;202606;4.04.001;CC3002;36506.14;Lancamento Razao - 4.04.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105557;2026-06-24;202606;4.04.001;CC3002;2891.86;Lancamento Razao - 4.04.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105558;2026-06-27;202606;4.04.001;CC3002;12166.76;Lancamento Razao - 4.04.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105559;2026-06-02;202606;4.05.001;CC1001;73513.11;Lancamento Razao - 4.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105560;2026-06-03;202606;4.05.001;CC1001;28456.28;Lancamento Razao - 4.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105561;2026-06-06;202606;4.05.001;CC1001;16886.39;Lancamento Razao - 4.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105562;2026-06-26;202606;4.05.001;CC1001;22788.09;Lancamento Razao - 4.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105563;2026-06-03;202606;4.05.001;CC3001;10122.61;Lancamento Razao - 4.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105564;2026-06-08;202606;4.05.001;CC3001;3980.38;Lancamento Razao - 4.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105565;2026-06-09;202606;4.05.001;CC3001;9245.72;Lancamento Razao - 4.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105566;2026-06-18;202606;4.05.001;CC3001;80730.24;Lancamento Razao - 4.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105567;2026-06-19;202606;4.05.001;CC3001;27744.83;Lancamento Razao - 4.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105568;2026-06-27;202606;4.05.001;CC3001;24279.13;Lancamento Razao - 4.05.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105569;2026-06-01;202606;4.06.001;CC4001;80973.9;Lancamento Razao - 4.06.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105570;2026-06-11;202606;4.06.001;CC4001;40673.77;Lancamento Razao - 4.06.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105571;2026-06-13;202606;4.06.001;CC4001;146864.36;Lancamento Razao - 4.06.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105572;2026-06-14;202606;4.06.001;CC4001;66116.65;Lancamento Razao - 4.06.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105573;2026-06-15;202606;4.06.001;CC4001;11079.36;Lancamento Razao - 4.06.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105574;2026-06-21;202606;4.06.001;CC4001;12332.68;Lancamento Razao - 4.06.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105575;2026-06-30;202606;4.06.001;CC4001;68694.5;Lancamento Razao - 4.06.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105576;2026-06-01;202606;5.01.001;CC3001;346646.58;Lancamento Razao - 5.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105577;2026-06-04;202606;5.01.001;CC3001;245825.19;Lancamento Razao - 5.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105578;2026-06-18;202606;5.01.001;CC3001;48467.87;Lancamento Razao - 5.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105579;2026-06-20;202606;5.01.001;CC3001;6300.39;Lancamento Razao - 5.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105580;2026-06-21;202606;5.01.001;CC3001;18282.09;Lancamento Razao - 5.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105581;2026-06-22;202606;5.01.001;CC3001;221902.21;Lancamento Razao - 5.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105582;2026-06-24;202606;5.01.001;CC3001;37908.85;Lancamento Razao - 5.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105583;2026-06-02;202606;5.02.001;CC3001;136530.86;Lancamento Razao - 5.02.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105584;2026-06-19;202606;5.02.001;CC3001;204934.29;Lancamento Razao - 5.02.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105585;2026-06-24;202606;5.02.001;CC3001;380325.35;Lancamento Razao - 5.02.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105586;2026-06-25;202606;5.02.001;CC3001;35355.85;Lancamento Razao - 5.02.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105587;2026-06-03;202606;5.03.001;CC3001;19461.66;Lancamento Razao - 5.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105588;2026-06-04;202606;5.03.001;CC3001;42650.87;Lancamento Razao - 5.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105589;2026-06-10;202606;5.03.001;CC3001;4709.67;Lancamento Razao - 5.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105590;2026-06-12;202606;5.03.001;CC3001;41241.88;Lancamento Razao - 5.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105591;2026-06-17;202606;5.03.001;CC3001;29518.03;Lancamento Razao - 5.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105592;2026-06-20;202606;5.03.001;CC3001;20294.59;Lancamento Razao - 5.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105593;2026-06-22;202606;5.03.001;CC3001;30065.34;Lancamento Razao - 5.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105594;2026-06-25;202606;5.03.001;CC3001;13278.82;Lancamento Razao - 5.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105595;2026-06-28;202606;5.03.001;CC3001;3724.69;Lancamento Razao - 5.03.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105596;2026-06-10;202606;6.01.001;CC3001;693632.5;Lancamento Razao - 6.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105597;2026-06-15;202606;6.01.001;CC3001;470740.27;Lancamento Razao - 6.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105598;2026-06-25;202606;6.01.001;CC3001;645532.82;Lancamento Razao - 6.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105599;2026-06-30;202606;6.01.001;CC3001;261074.88;Lancamento Razao - 6.01.001 - Ref 06/2026 - Planta Venancio Aires
DOC-105600;2026-07-01;202607;1.01.001;CC4001;986291.04;Lancamento Razao - 1.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105601;2026-07-06;202607;1.01.001;CC4001;6601120.54;Lancamento Razao - 1.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105602;2026-07-13;202607;1.01.001;CC4001;15600663.06;Lancamento Razao - 1.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105603;2026-07-16;202607;1.01.001;CC4001;17462130.69;Lancamento Razao - 1.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105604;2026-07-18;202607;1.01.001;CC4001;7539322.77;Lancamento Razao - 1.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105605;2026-07-22;202607;1.01.001;CC4001;24873977.98;Lancamento Razao - 1.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105606;2026-07-27;202607;1.01.001;CC4001;3441774.36;Lancamento Razao - 1.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105607;2026-07-05;202607;1.01.002;CC4001;1746754.86;Lancamento Razao - 1.01.002 - Ref 07/2026 - Planta Venancio Aires
DOC-105608;2026-07-13;202607;1.01.002;CC4001;7562146.34;Lancamento Razao - 1.01.002 - Ref 07/2026 - Planta Venancio Aires
DOC-105609;2026-07-24;202607;1.01.002;CC4001;7486758.34;Lancamento Razao - 1.01.002 - Ref 07/2026 - Planta Venancio Aires
DOC-105610;2026-07-26;202607;1.01.002;CC4001;3824431.12;Lancamento Razao - 1.01.002 - Ref 07/2026 - Planta Venancio Aires
DOC-105611;2026-07-28;202607;1.01.002;CC4001;6472442.46;Lancamento Razao - 1.01.002 - Ref 07/2026 - Planta Venancio Aires
DOC-105612;2026-07-05;202607;1.01.003;CC4001;529055.09;Lancamento Razao - 1.01.003 - Ref 07/2026 - Planta Venancio Aires
DOC-105613;2026-07-10;202607;1.01.003;CC4001;1046536.81;Lancamento Razao - 1.01.003 - Ref 07/2026 - Planta Venancio Aires
DOC-105614;2026-07-21;202607;1.01.003;CC4001;559344.64;Lancamento Razao - 1.01.003 - Ref 07/2026 - Planta Venancio Aires
DOC-105615;2026-07-22;202607;1.01.003;CC4001;747340.94;Lancamento Razao - 1.01.003 - Ref 07/2026 - Planta Venancio Aires
DOC-105616;2026-07-24;202607;1.01.003;CC4001;280377.25;Lancamento Razao - 1.01.003 - Ref 07/2026 - Planta Venancio Aires
DOC-105617;2026-07-26;202607;1.01.003;CC4001;679143.03;Lancamento Razao - 1.01.003 - Ref 07/2026 - Planta Venancio Aires
DOC-105618;2026-07-30;202607;1.01.003;CC4001;1642218.16;Lancamento Razao - 1.01.003 - Ref 07/2026 - Planta Venancio Aires
DOC-105619;2026-07-31;202607;1.01.003;CC4001;1127562.34;Lancamento Razao - 1.01.003 - Ref 07/2026 - Planta Venancio Aires
DOC-105620;2026-07-01;202607;1.02.001;CC4001;125284.63;Lancamento Razao - 1.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105621;2026-07-05;202607;1.02.001;CC4001;403797.73;Lancamento Razao - 1.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105622;2026-07-18;202607;1.02.001;CC4001;659077.12;Lancamento Razao - 1.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105623;2026-07-28;202607;1.02.001;CC4001;416046.47;Lancamento Razao - 1.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105624;2026-07-29;202607;1.02.001;CC4001;118728.47;Lancamento Razao - 1.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105625;2026-07-31;202607;1.02.001;CC4001;401474.15;Lancamento Razao - 1.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105626;2026-07-01;202607;2.01.001;CC3001;72695.96;Lancamento Razao - 2.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105627;2026-07-02;202607;2.01.001;CC3001;16795.32;Lancamento Razao - 2.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105628;2026-07-19;202607;2.01.001;CC3001;36300.82;Lancamento Razao - 2.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105629;2026-07-20;202607;2.01.001;CC3001;503066.35;Lancamento Razao - 2.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105630;2026-07-03;202607;2.02.001;CC4001;55735.03;Lancamento Razao - 2.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105631;2026-07-07;202607;2.02.001;CC4001;16198.99;Lancamento Razao - 2.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105632;2026-07-10;202607;2.02.001;CC4001;44960.98;Lancamento Razao - 2.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105633;2026-07-18;202607;2.02.001;CC4001;41606.44;Lancamento Razao - 2.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105634;2026-07-24;202607;2.02.001;CC4001;59116.5;Lancamento Razao - 2.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105635;2026-07-26;202607;2.02.001;CC4001;14731.64;Lancamento Razao - 2.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105636;2026-07-31;202607;2.02.001;CC4001;110860.17;Lancamento Razao - 2.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105637;2026-07-05;202607;3.01.001;CC1001;127369.74;Lancamento Razao - 3.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105638;2026-07-06;202607;3.01.001;CC1001;3653263.19;Lancamento Razao - 3.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105639;2026-07-07;202607;3.01.001;CC1001;3395914.2;Lancamento Razao - 3.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105640;2026-07-08;202607;3.01.001;CC1001;6143846.18;Lancamento Razao - 3.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105641;2026-07-12;202607;3.01.001;CC1001;591693.83;Lancamento Razao - 3.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105642;2026-07-14;202607;3.01.001;CC1001;12232913.19;Lancamento Razao - 3.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105643;2026-07-17;202607;3.01.001;CC1001;1924487.55;Lancamento Razao - 3.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105644;2026-07-21;202607;3.01.001;CC1001;8855516.54;Lancamento Razao - 3.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105645;2026-07-25;202607;3.01.001;CC1001;12737151.29;Lancamento Razao - 3.01.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105646;2026-07-02;202607;3.02.001;CC1002;367345.07;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105647;2026-07-04;202607;3.02.001;CC1002;601136.07;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105648;2026-07-06;202607;3.02.001;CC1002;482651.57;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105649;2026-07-07;202607;3.02.001;CC1002;195557.01;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105650;2026-07-09;202607;3.02.001;CC1002;736573.26;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105651;2026-07-19;202607;3.02.001;CC1002;155409.62;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105652;2026-07-22;202607;3.02.001;CC1002;376932.84;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105653;2026-07-27;202607;3.02.001;CC1002;608959.8;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105654;2026-07-03;202607;3.02.001;CC1003;170237.07;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105655;2026-07-10;202607;3.02.001;CC1003;471574.72;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105656;2026-07-15;202607;3.02.001;CC1003;735824.88;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105657;2026-07-18;202607;3.02.001;CC1003;218034.17;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105658;2026-07-21;202607;3.02.001;CC1003;299831.5;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105659;2026-07-22;202607;3.02.001;CC1003;646613.31;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105660;2026-07-25;202607;3.02.001;CC1003;28719.21;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105661;2026-07-29;202607;3.02.001;CC1003;73099.04;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105662;2026-07-30;202607;3.02.001;CC1003;341619.32;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105663;2026-07-31;202607;3.02.001;CC1003;480508.33;Lancamento Razao - 3.02.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105664;2026-07-04;202607;3.03.001;CC1002;497718.35;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105665;2026-07-07;202607;3.03.001;CC1002;137236.0;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105666;2026-07-11;202607;3.03.001;CC1002;23946.8;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105667;2026-07-16;202607;3.03.001;CC1002;147353.04;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105668;2026-07-19;202607;3.03.001;CC1002;67122.6;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105669;2026-07-24;202607;3.03.001;CC1002;88068.45;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105670;2026-07-04;202607;3.03.001;CC1003;139544.61;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105671;2026-07-05;202607;3.03.001;CC1003;14459.18;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105672;2026-07-08;202607;3.03.001;CC1003;63348.89;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105673;2026-07-10;202607;3.03.001;CC1003;14467.41;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105674;2026-07-21;202607;3.03.001;CC1003;501566.01;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105675;2026-07-22;202607;3.03.001;CC1003;253446.91;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105676;2026-07-03;202607;3.03.001;CC1005;81634.6;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105677;2026-07-07;202607;3.03.001;CC1005;33567.42;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105678;2026-07-11;202607;3.03.001;CC1005;359411.17;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105679;2026-07-15;202607;3.03.001;CC1005;56036.75;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105680;2026-07-16;202607;3.03.001;CC1005;23280.02;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105681;2026-07-20;202607;3.03.001;CC1005;109843.94;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105682;2026-07-28;202607;3.03.001;CC1005;381759.28;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105683;2026-07-29;202607;3.03.001;CC1005;508.99;Lancamento Razao - 3.03.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105684;2026-07-05;202607;3.04.001;CC1004;107027.43;Lancamento Razao - 3.04.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105685;2026-07-10;202607;3.04.001;CC1004;860789.89;Lancamento Razao - 3.04.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105686;2026-07-11;202607;3.04.001;CC1004;187657.43;Lancamento Razao - 3.04.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105687;2026-07-12;202607;3.04.001;CC1004;12703.95;Lancamento Razao - 3.04.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105688;2026-07-14;202607;3.04.001;CC1004;815130.1;Lancamento Razao - 3.04.001 - Ref 07/2026 - Planta Venancio Aires
DOC-105689;2026-07-19;202607;3.04.001;CC1004;86507.19;Lancamento Razao - 3.04.001 - Ref 07/2026 - Planta Venancio Aires
