ID_Orcamento;Data;AnoMes;Ano;Mes;ID_Conta;ID_CentroCusto;Valor_Orcado
832;2026-06-01;202606;2026;6;4.03.001;CC3001;1242000.0
833;2026-06-01;202606;2026;6;4.04.001;CC3002;486000.0
834;2026-06-01;202606;2026;6;4.05.001;CC1001;151200.0
835;2026-06-01;202606;2026;6;4.05.001;CC3001;151200.0
836;2026-06-01;202606;2026;6;4.06.001;CC4001;410400.0
837;2026-06-01;202606;2026;6;5.01.001;CC3001;918000.0
838;2026-06-01;202606;2026;6;5.02.001;CC3001;734400.0
839;2026-06-01;202606;2026;6;5.03.001;CC3001;205200.0
840;2026-06-01;202606;2026;6;6.01.001;CC3001;2268000.0
841;2026-07-01;202607;2026;7;1.01.001;CC4001;74844000.0
842;2026-07-01;202607;2026;7;1.01.002;CC4001;25839000.0
843;2026-07-01;202607;2026;7;1.01.003;CC4001;6771600.0
844;2026-07-01;202607;2026;7;1.02.001;CC4001;2138400.0
845;2026-07-01;202607;2026;7;2.01.001;CC3001;594000.0
846;2026-07-01;202607;2026;7;2.02.001;CC4001;345600.0
847;2026-07-01;202607;2026;7;3.01.001;CC1001;46872000.0
848;2026-07-01;202607;2026;7;3.02.001;CC1002;3628800.0
849;2026-07-01;202607;2026;7;3.02.001;CC1003;3628800.0
850;2026-07-01;202607;2026;7;3.03.001;CC1002;982800.0
851;2026-07-01;202607;2026;7;3.03.001;CC1003;982800.0
852;2026-07-01;202607;2026;7;3.03.001;CC1005;982800.0
853;2026-07-01;202607;2026;7;3.04.001;CC1004;2192400.0
854;2026-07-01;202607;2026;7;3.05.001;CC1005;1481760.0
855;2026-07-01;202607;2026;7;3.06.001;CC1002;945000.0
856;2026-07-01;202607;2026;7;3.06.001;CC1003;945000.0
857;2026-07-01;202607;2026;7;4.01.001;CC2001;3704400.0
858;2026-07-01;202607;2026;7;4.01.002;CC2001;1436400.0
859;2026-07-01;202607;2026;7;4.02.001;CC2002;702000.0
860;2026-07-01;202607;2026;7;4.03.001;CC3001;1242000.0
861;2026-07-01;202607;2026;7;4.04.001;CC3002;486000.0
862;2026-07-01;202607;2026;7;4.05.001;CC1001;151200.0
863;2026-07-01;202607;2026;7;4.05.001;CC3001;151200.0
864;2026-07-01;202607;2026;7;4.06.001;CC4001;410400.0
865;2026-07-01;202607;2026;7;5.01.001;CC3001;918000.0
866;2026-07-01;202607;2026;7;5.02.001;CC3001;734400.0
867;2026-07-01;202607;2026;7;5.03.001;CC3001;205200.0
868;2026-07-01;202607;2026;7;6.01.001;CC3001;2268000.0
869;2026-08-01;202608;2026;8;1.01.001;CC4001;72576000.0
870;2026-08-01;202608;2026;8;1.01.002;CC4001;25056000.0
871;2026-08-01;202608;2026;8;1.01.003;CC4001;6566400.0
872;2026-08-01;202608;2026;8;1.02.001;CC4001;2073600.0
873;2026-08-01;202608;2026;8;2.01.001;CC3001;594000.0
874;2026-08-01;202608;2026;8;2.02.001;CC4001;345600.0
875;2026-08-01;202608;2026;8;3.01.001;CC1001;31806000.0
876;2026-08-01;202608;2026;8;3.02.001;CC1002;2462400.0
877;2026-08-01;202608;2026;8;3.02.001;CC1003;2462400.0
878;2026-08-01;202608;2026;8;3.03.001;CC1002;666900.0
879;2026-08-01;202608;2026;8;3.03.001;CC1003;666900.0
880;2026-08-01;202608;2026;8;3.03.001;CC1005;666900.0
881;2026-08-01;202608;2026;8;3.04.001;CC1004;1487700.0
882;2026-08-01;202608;2026;8;3.05.001;CC1005;1005480.0
883;2026-08-01;202608;2026;8;3.06.001;CC1002;641250.0
884;2026-08-01;202608;2026;8;3.06.001;CC1003;641250.0
885;2026-08-01;202608;2026;8;4.01.001;CC2001;2513700.0
886;2026-08-01;202608;2026;8;4.01.002;CC2001;974700.0
887;2026-08-01;202608;2026;8;4.02.001;CC2002;702000.0
888;2026-08-01;202608;2026;8;4.03.001;CC3001;1242000.0
889;2026-08-01;202608;2026;8;4.04.001;CC3002;486000.0
890;2026-08-01;202608;2026;8;4.05.001;CC1001;151200.0
891;2026-08-01;202608;2026;8;4.05.001;CC3001;151200.0
892;2026-08-01;202608;2026;8;4.06.001;CC4001;410400.0
893;2026-08-01;202608;2026;8;5.01.001;CC3001;918000.0
894;2026-08-01;202608;2026;8;5.02.001;CC3001;734400.0
895;2026-08-01;202608;2026;8;5.03.001;CC3001;205200.0
896;2026-08-01;202608;2026;8;6.01.001;CC3001;2268000.0
897;2026-09-01;202609;2026;9;1.01.001;CC4001;65772000.0
898;2026-09-01;202609;2026;9;1.01.002;CC4001;22707000.0
899;2026-09-01;202609;2026;9;1.01.003;CC4001;5950800.0
900;2026-09-01;202609;2026;9;1.02.001;CC4001;1879200.0
901;2026-09-01;202609;2026;9;2.01.001;CC3001;594000.0
902;2026-09-01;202609;2026;9;2.02.001;CC4001;345600.0
903;2026-09-01;202609;2026;9;3.01.001;CC1001;25110000.0
904;2026-09-01;202609;2026;9;3.02.001;CC1002;1944000.0
905;2026-09-01;202609;2026;9;3.02.001;CC1003;1944000.0
906;2026-09-01;202609;2026;9;3.03.001;CC1002;526500.0
907;2026-09-01;202609;2026;9;3.03.001;CC1003;526500.0
908;2026-09-01;202609;2026;9;3.03.001;CC1005;526500.0
909;2026-09-01;202609;2026;9;3.04.001;CC1004;1174500.0
910;2026-09-01;202609;2026;9;3.05.001;CC1005;793800.0
911;2026-09-01;202609;2026;9;3.06.001;CC1002;506250.0
912;2026-09-01;202609;2026;9;3.06.001;CC1003;506250.0
913;2026-09-01;202609;2026;9;4.01.001;CC2001;1984500.0
914;2026-09-01;202609;2026;9;4.01.002;CC2001;769500.0
915;2026-09-01;202609;2026;9;4.02.001;CC2002;702000.0
916;2026-09-01;202609;2026;9;4.03.001;CC3001;1242000.0
917;2026-09-01;202609;2026;9;4.04.001;CC3002;486000.0
918;2026-09-01;202609;2026;9;4.05.001;CC1001;151200.0
919;2026-09-01;202609;2026;9;4.05.001;CC3001;151200.0
920;2026-09-01;202609;2026;9;4.06.001;CC4001;410400.0
921;2026-09-01;202609;2026;9;5.01.001;CC3001;918000.0
922;2026-09-01;202609;2026;9;5.02.001;CC3001;734400.0
923;2026-09-01;202609;2026;9;5.03.001;CC3001;205200.0
924;2026-09-01;202609;2026;9;6.01.001;CC3001;2268000.0
925;2026-10-01;202610;2026;10;1.01.001;CC4001;56700000.0
926;2026-10-01;202610;2026;10;1.01.002;CC4001;19575000.0
927;2026-10-01;202610;2026;10;1.01.003;CC4001;5130000.0
928;2026-10-01;202610;2026;10;1.02.001;CC4001;1620000.0
929;2026-10-01;202610;2026;10;2.01.001;CC3001;594000.0
930;2026-10-01;202610;2026;10;2.02.001;CC4001;345600.0
931;2026-10-01;202610;2026;10;3.01.001;CC1001;16740000.0
932;2026-10-01;202610;2026;10;3.02.001;CC1002;1296000.0
933;2026-10-01;202610;2026;10;3.02.001;CC1003;1296000.0
934;2026-10-01;202610;2026;10;3.03.001;CC1002;351000.0
935;2026-10-01;202610;2026;10;3.03.001;CC1003;351000.0
936;2026-10-01;202610;2026;10;3.03.001;CC1005;351000.0
937;2026-10-01;202610;2026;10;3.04.001;CC1004;783000.0
938;2026-10-01;202610;2026;10;3.05.001;CC1005;529200.0
939;2026-10-01;202610;2026;10;3.06.001;CC1002;337500.0
940;2026-10-01;202610;2026;10;3.06.001;CC1003;337500.0
941;2026-10-01;202610;2026;10;4.01.001;CC2001;1323000.0
942;2026-10-01;202610;2026;10;4.01.002;CC2001;513000.0
943;2026-10-01;202610;2026;10;4.02.001;CC2002;702000.0
944;2026-10-01;202610;2026;10;4.03.001;CC3001;1242000.0
945;2026-10-01;202610;2026;10;4.04.001;CC3002;486000.0
946;2026-10-01;202610;2026;10;4.05.001;CC1001;151200.0
947;2026-10-01;202610;2026;10;4.05.001;CC3001;151200.0
948;2026-10-01;202610;2026;10;4.06.001;CC4001;410400.0
949;2026-10-01;202610;2026;10;5.01.001;CC3001;918000.0
950;2026-10-01;202610;2026;10;5.02.001;CC3001;734400.0
951;2026-10-01;202610;2026;10;5.03.001;CC3001;205200.0
952;2026-10-01;202610;2026;10;6.01.001;CC3001;2268000.0
953;2026-11-01;202611;2026;11;1.01.001;CC4001;43092000.0
954;2026-11-01;202611;2026;11;1.01.002;CC4001;14877000.0
955;2026-11-01;202611;2026;11;1.01.003;CC4001;3898800.0
956;2026-11-01;202611;2026;11;1.02.001;CC4001;1231200.0
957;2026-11-01;202611;2026;11;2.01.001;CC3001;594000.0
958;2026-11-01;202611;2026;11;2.02.001;CC4001;345600.0
959;2026-11-01;202611;2026;11;3.01.001;CC1001;13392000.0
960;2026-11-01;202611;2026;11;3.02.001;CC1002;1036800.0
961;2026-11-01;202611;2026;11;3.02.001;CC1003;1036800.0
962;2026-11-01;202611;2026;11;3.03.001;CC1002;280800.0
963;2026-11-01;202611;2026;11;3.03.001;CC1003;280800.0
964;2026-11-01;202611;2026;11;3.03.001;CC1005;280800.0
965;2026-11-01;202611;2026;11;3.04.001;CC1004;626400.0
966;2026-11-01;202611;2026;11;3.05.001;CC1005;423360.0
967;2026-11-01;202611;2026;11;3.06.001;CC1002;270000.0
968;2026-11-01;202611;2026;11;3.06.001;CC1003;270000.0
969;2026-11-01;202611;2026;11;4.01.001;CC2001;1058400.0
970;2026-11-01;202611;2026;11;4.01.002;CC2001;410400.0
971;2026-11-01;202611;2026;11;4.02.001;CC2002;702000.0
972;2026-11-01;202611;2026;11;4.03.001;CC3001;1242000.0
973;2026-11-01;202611;2026;11;4.04.001;CC3002;486000.0
974;2026-11-01;202611;2026;11;4.05.001;CC1001;151200.0
975;2026-11-01;202611;2026;11;4.05.001;CC3001;151200.0
976;2026-11-01;202611;2026;11;4.06.001;CC4001;410400.0
977;2026-11-01;202611;2026;11;5.01.001;CC3001;918000.0
978;2026-11-01;202611;2026;11;5.02.001;CC3001;734400.0
979;2026-11-01;202611;2026;11;5.03.001;CC3001;205200.0
980;2026-11-01;202611;2026;11;6.01.001;CC3001;2268000.0
981;2026-12-01;202612;2026;12;1.01.001;CC4001;29484000.0
982;2026-12-01;202612;2026;12;1.01.002;CC4001;10179000.0
983;2026-12-01;202612;2026;12;1.01.003;CC4001;2667600.0
984;2026-12-01;202612;2026;12;1.02.001;CC4001;842400.0
985;2026-12-01;202612;2026;12;2.01.001;CC3001;594000.0
986;2026-12-01;202612;2026;12;2.02.001;CC4001;345600.0
987;2026-12-01;202612;2026;12;3.01.001;CC1001;10044000.0
988;2026-12-01;202612;2026;12;3.02.001;CC1002;777600.0
989;2026-12-01;202612;2026;12;3.02.001;CC1003;777600.0
990;2026-12-01;202612;2026;12;3.03.001;CC1002;210600.0
991;2026-12-01;202612;2026;12;3.03.001;CC1003;210600.0
992;2026-12-01;202612;2026;12;3.03.001;CC1005;210600.0
993;2026-12-01;202612;2026;12;3.04.001;CC1004;469800.0
994;2026-12-01;202612;2026;12;3.05.001;CC1005;317520.0
995;2026-12-01;202612;2026;12;3.06.001;CC1002;202500.0
996;2026-12-01;202612;2026;12;3.06.001;CC1003;202500.0
997;2026-12-01;202612;2026;12;4.01.001;CC2001;793800.0
998;2026-12-01;202612;2026;12;4.01.002;CC2001;307800.0
999;2026-12-01;202612;2026;12;4.02.001;CC2002;702000.0
1000;2026-12-01;202612;2026;12;4.03.001;CC3001;1242000.0
1001;2026-12-01;202612;2026;12;4.04.001;CC3002;486000.0
1002;2026-12-01;202612;2026;12;4.05.001;CC1001;151200.0
1003;2026-12-01;202612;2026;12;4.05.001;CC3001;151200.0
1004;2026-12-01;202612;2026;12;4.06.001;CC4001;410400.0
1005;2026-12-01;202612;2026;12;5.01.001;CC3001;918000.0
1006;2026-12-01;202612;2026;12;5.02.001;CC3001;734400.0
1007;2026-12-01;202612;2026;12;5.03.001;CC3001;205200.0
1008;2026-12-01;202612;2026;12;6.01.001;CC3001;2268000.0
